Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,408.107348852,1.402322576,409.026480514,1.259235006,100.22521811101552,89.79638690491993,1,291
12,407.74562991600004,1.399803823,408.549683256,1.2594110170000001,100.19719483938199,89.97053703574576,2,291
19,407.027920322,1.396906737,407.780124854,1.258131288,100.18480416070842,90.06551795304286,3,291
26,406.558804146,1.394577814,407.226917954,1.2576703489999999,100.1643338678653,90.18287372525201,4,291
33,406.062714683,1.39232076,406.700742396,1.2571918979999999,100.15712541189556,90.29470321192366,5,291
40,405.488608174,1.3899914219999998,406.259780049,1.260776989,100.19018336383674,90.7039402578414,6,291
47,405.05587120399997,1.388098293,405.655129186,1.2557970250000001,100.1479445243489,90.46888331559961,7,291
54,404.517762207,1.38610506,405.173774863,1.254920518,100.16217153294356,90.53574322858327,8,291
61,404.045867412,1.384300196,404.642485611,1.2537409359999998,100.14766100760329,90.56857317673888,9,291
68,403.600342533,1.382418671,404.199373793,1.253121205,100.14842189088355,90.64701101682387,10,291
75,403.159718556,1.3808180710000002,403.801847661,1.2522355699999999,100.15927412274716,90.68794769560918,11,291
82,402.782210138,1.379462335,403.401805063,1.251318954,100.15382877133221,90.71062850005252,12,291
89,402.43565718499997,1.378094256,403.062865311,1.250786865,100.155853020179,90.76206939795851,13,291
96,402.035866987,1.376494201,402.621038639,1.249912808,100.14555210120565,90.80407364534912,14,291
103,401.64643342600004,1.3752949,402.254019531,1.2488250520000002,100.15127387035838,90.80416512851171,15,291
110,401.22608551499997,1.374018194,401.883163185,1.247450268,100.16376743529938,90.78848252863818,16,291
117,401.059632258,1.372904125,401.634879196,1.2476048139999998,100.14343177216847,90.8734114263077,17,291
124,400.770754597,1.371863078,401.30788662299994,1.2468529469999998,100.13402475600796,90.88756501980876,18,291
131,400.38699485200004,1.370612086,400.960182883,1.245670583,100.14315850374007,90.88425497803469,19,291
138,400.12822641500003,1.369668368,400.706108309,1.2450949100000002,100.14442417601417,90.90484522308836,20,291
145,399.791131519,1.368345836,400.399844257,1.244466351,100.1522576890806,90.94677078404906,21,291
152,399.575216139,1.3675691970000001,400.181907487,1.243844135,100.15183407866542,90.9529212655994,22,291
159,399.311931249,1.36641214,399.918264864,1.243477922,100.15184460256508,91.0031377502252,23,291
166,399.05163034400005,1.365657629,399.67032587799997,1.242610931,100.15504147507595,90.9899307566494,24,291
173,398.73808498700004,1.364391607,399.381447795,1.24192861,100.16134972610426,91.02435133932923,25,291
180,398.507178894,1.363784289,399.149130875,1.2410386740000001,100.16108918860174,90.99963124740177,26,291
187,398.292964897,1.362844745,398.908525775,1.2407332690000001,100.15454977422439,91.03995693948251,27,291
194,398.119310021,1.3620956679999998,398.71520181000005,1.240442245,100.14967668585797,91.06865796154932,28,291
201,397.822186338,1.3613423390000001,398.45427506600004,1.2392109480000002,100.15888724905429,91.02860555341915,29,291
208,397.62053009600004,1.360462831,398.21020511,1.238913059,100.1483009476039,91.06555730665161,30,291
215,397.35662212799997,1.359449369,398.018690806,1.2384400670000002,100.1666182570343,91.09865326657857,31,291
222,397.23928681800004,1.359047281,397.852760386,1.237937657,100.15443426376933,91.08863792355433,32,291
229,396.9763052,1.3580595830000002,397.61103182700003,1.237237093,100.159890305463,91.10329977326185,33,291
236,396.795121475,1.3574487229999999,397.430130186,1.236645102,100.16003440481815,91.1006862393284,34,291
243,396.552970331,1.3565706499999999,397.172273484,1.235933734,100.15617160867136,91.1072146518871,35,291
250,396.38098334800003,1.356094412,396.96024450299996,1.2352130019999998,100.14613747362633,91.08606237660685,36,291
257,396.151083502,1.355322669,396.719533005,1.2346168469999999,100.14349310822904,91.093942072919,37,291
264,395.983979619,1.354577637,396.530041164,1.2342117920000002,100.13789990835625,91.11414202388757,38,291
271,395.797392717,1.353973693,396.36843709799996,1.2335880879999999,100.1442769435847,91.10871905249049,39,291
278,395.502731463,1.3529033929999998,396.140426616,1.23291926,100.1612365989588,91.13135988712834,40,291
