Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,442.766144086,1.520314773,443.00650742299996,1.369232749,100.05428674712611,90.06245110005256,1,291
12,442.757117738,1.519130579,442.83939981599997,1.3695216460000001,100.01858402151056,90.15167392006003,2,291
19,442.38185281799997,1.517319558,442.295132173,1.368361189,99.98039688010539,90.18279516568388,3,291
26,441.96247385099997,1.515306007,441.927570759,1.3681631550000002,99.99210270236388,90.28956188913202,4,291
33,441.429596369,1.5128935319999999,441.40445527099996,1.367640295,99.994304618855,90.39897825407584,5,291
40,441.013651531,1.511167194,440.926369789,1.366856287,99.98020883442112,90.45036792930803,6,291
47,440.73724705899997,1.510099466,440.588947685,1.366527208,99.96635197615143,90.49252971525785,7,291
54,440.058513882,1.507492061,439.984869295,1.3651239,99.98326481940997,90.55595948508281,8,291
61,439.51555421399996,1.5053269239999998,439.44779093700004,1.364113202,99.98458228011495,90.61906621421727,9,291
68,438.966079154,1.503182266,438.881301448,1.362973556,99.9806869573696,90.67254097049067,10,291
75,438.487551978,1.5015263589999999,438.403699573,1.3616407050000001,99.98087690183638,90.68376967466878,11,291
82,437.907049184,1.4993499060000002,437.842830274,1.360243874,99.98533503625491,90.7222435908166,12,291
89,437.495907335,1.497736298,437.38793551900005,1.359399533,99.97532049690301,90.76361004372214,13,291
96,437.10186809500004,1.49676059,436.94624892599995,1.35786065,99.96439750539655,90.71996276973059,14,291
103,436.64239583299997,1.494720077,436.587454219,1.357367777,99.98741725161727,90.81083460953606,15,291
110,436.120848389,1.492697761,436.046545421,1.356118164,99.98296275716365,90.85015060862008,16,291
117,435.809222703,1.492197719,435.683957985,1.354598951,99.97125698322236,90.77878445678016,17,291
124,435.374116349,1.4901180440000001,435.229357815,1.353954863,99.96675077167795,90.86225540665957,18,291
131,434.98480295300004,1.48864115,434.873011114,1.352997092,99.97429982881215,90.88806204235318,19,291
138,434.536605202,1.4871122159999999,434.458661697,1.351724405,99.9820628448635,90.89592503219677,20,291
145,434.117238531,1.4855848269999998,434.06532945799995,1.350702624,99.98804261420815,90.9205990429788,21,291
152,433.770025838,1.4842270789999998,433.715655618,1.349988999,99.98746565766159,90.95569122142395,22,291
159,433.39519049899997,1.4829583750000002,433.30174976800004,1.34873598,99.97843983204051,90.94901129642294,23,291
166,433.101314871,1.48178477,432.940524427,1.347937595,99.96287463499208,90.96716488724608,24,291
173,432.661934505,1.4803525880000001,432.52430195600004,1.3465928440000001,99.96818935570161,90.96433207302907,25,291
180,432.330902312,1.4791657980000001,432.242020224,1.3457595640000002,99.97944119017987,90.98098170060582,26,291
187,432.00321523,1.478249224,431.95772577599996,1.344729332,99.98947011216669,90.96770085637468,27,291
194,431.626798042,1.476741102,431.61088354000003,1.343977727,99.9963129022405,91.0097054371823,28,291
201,431.308913614,1.475521417,431.199566006,1.342978355,99.97464749636548,91.0172051403033,29,291
208,430.955021496,1.474514152,430.88054244600005,1.341728351,99.98271767440106,90.99460654074481,30,291
215,430.61489895200003,1.473151208,430.557590119,1.3410093049999998,99.98669139569031,91.02998373266784,31,291
222,430.27959868299996,1.471951706,430.175551259,1.339969333,99.97581864807941,91.0335120057261,32,291
229,429.994650428,1.470950476,429.87659056,1.339095726,99.97254387516624,91.03608502452396,33,291
236,429.646178444,1.4696334850000001,429.545184732,1.338255404,99.97649374832898,91.06048668998584,34,291
243,429.305718293,1.46847958,429.190651317,1.337082825,99.97319696172286,91.05219052484203,35,291
250,428.96165552900004,1.467224753,428.927538932,1.3363762270000001,99.99204670241261,91.08190304638353,36,291
257,428.751368401,1.4665811089999998,428.64462628399997,1.335448858,99.97510395887525,91.05864311252355,37,291
264,428.467789222,1.465554816,428.35883814500005,1.33465176,99.97457193288723,91.06802048133012,38,291
271,428.193114955,1.464725642,428.065784807,1.333694989,99.97026338267644,91.05425280729808,39,291
278,427.89817967,1.463652993,427.76989456700005,1.3328657149999998,99.97001971284409,91.06432476649196,40,291
285,427.590308977,1.462484301,427.486547033,1.332167426,99.9757333265461,91.08934879431571,41,291
292,427.32848873899997,1.461685441,427.21397512,1.331319946,99.97320243746493,91.08115252822033,42,291
