Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,405.557179454,1.396715189,405.9727936,1.239476635,100.10247979004083,88.7422607530618,1,288
12,408.268285544,1.40426392,408.304932194,1.2499366539999999,100.00897611969815,89.01009533877364,2,288
19,408.26830419600003,1.40330993,408.282084221,1.2528895740000001,100.00337523752354,89.28103102641055,3,288
26,407.529938555,1.39990987,407.545764407,1.2529057780000001,100.00388335935664,89.49903167694647,4,288
33,406.35068656100003,1.395560089,406.443168689,1.250796327,100.02275919078238,89.62683419072756,5,288
40,405.055367662,1.390723966,405.12411229599996,1.248418733,100.0169716635029,89.76754291440751,6,288
47,403.710456094,1.3857578369999999,403.695194539,1.245334085,99.99621967804657,89.86664565404872,7,288
54,402.194165575,1.3805148760000001,402.174308736,1.241507965,99.99506287243834,89.93079224160421,8,288
61,400.63612085799997,1.374650132,400.680274784,1.237964589,100.01102095485186,90.05670316990884,9,288
68,399.027396479,1.369040404,398.964741289,1.2336481920000002,99.98429802300473,90.110429786848,10,288
75,395.95425929,1.357649013,396.061183133,1.225851789,100.0270040896117,90.29224617423266,11,288
82,395.31852391999996,1.355074764,395.37321806,1.226051768,100.01383546094873,90.47853303539199,12,288
89,394.61528051299996,1.353209632,394.62950941900004,1.222460725,100.00360576660428,90.33786754778286,13,288
96,393.455145532,1.349747433,393.44183592499996,1.218156392,99.9966172492211,90.25069151585487,14,288
103,391.822055037,1.344019604,391.785970923,1.213474578,99.9907906883913,90.28697009987958,15,288
