Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,400.990578595,1.3839488750000002,401.500291626,1.220936891,100.12711346804855,88.22124234899933,1,288
12,405.38284216700004,1.3975079719999999,405.517961715,1.236304186,100.03333134359553,88.4649111683207,2,288
19,406.83696573400005,1.401850276,406.822328228,1.242514395,99.99640211995641,88.63388738955457,3,288
26,407.63590588600005,1.4037665430000001,407.649950751,1.247514548,100.0034454435434,88.86908968024892,4,288
33,407.812423315,1.4041067319999998,407.739008398,1.249504429,99.98199787137351,88.98927699180066,5,288
40,407.69997343600005,1.4034689679999999,407.637337144,1.250264249,99.98463667008066,89.08385418607988,6,288
47,407.524983394,1.402649504,407.41205106999996,1.2505922170000001,99.97228824523603,89.15928130538876,7,288
54,407.282928038,1.4017558749999999,407.184293669,1.250818541,99.97578234632245,89.23226670977927,8,288
61,406.985081673,1.4007287910000001,406.79770319,1.250257444,99.95395937309796,89.25763874014638,9,288
68,406.602260991,1.399644929,406.429805222,1.250225522,99.95758612640775,89.32447766543511,10,288
75,406.242955098,1.397825807,406.069312971,1.249993085,99.9572565813583,89.42409553038107,11,288
82,405.810940388,1.396535178,405.600533779,1.2485828419999998,99.94815156811721,89.40575659455389,12,288
89,405.210369645,1.3943445270000001,405.013381247,1.247260184,99.95138614093894,89.45136297723639,13,288
96,404.580027067,1.392061089,404.421065644,1.24581987,99.96070952287181,89.49462633819802,14,288
103,403.949722001,1.3898726730000002,403.756362944,1.244133414,99.95213289019183,89.51420070117457,15,288
110,403.359069837,1.387862054,403.143841006,1.242538842,99.94664088473652,89.52898729515954,16,288
