Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,429.278826393,1.476225151,429.126253927,1.320072517,99.9644584226802,89.42216680875397,1,291
12,428.83736338299997,1.473378394,428.538385812,1.319909079,99.93028182790758,89.58384922536065,2,291
19,428.05558327299997,1.470063678,427.73164180500004,1.3184274079999998,99.92432256915725,89.68505430959976,3,291
26,427.376962631,1.467131292,427.012919232,1.317582456,99.91481913373175,89.80671758448187,4,291
33,426.695342955,1.464167358,426.319456906,1.316578474,99.91190762795843,89.91994438384413,5,291
40,426.842736422,1.46347252,426.42957774800004,1.3240673969999999,99.90320587918089,90.47436005153003,6,291
47,425.565527648,1.459421625,425.286923867,1.3154531070000002,99.93453328267921,90.13523470299408,7,291
54,424.978189021,1.4573772969999998,424.552485534,1.313806958,99.89982933289339,90.14871857167405,8,291
61,424.362285506,1.4550045280000001,423.99106161599997,1.312656821,99.91252194111514,90.21668288581436,9,291
68,423.816212998,1.452784796,423.384917965,1.311492928,99.8982353624584,90.2744117099089,10,291
75,423.27767123399997,1.450783092,422.866264663,1.310345847,99.90280456566477,90.31990062646801,11,291
82,422.790215417,1.4491119010000002,422.450461401,1.309463484,99.9196400475671,90.36317230549056,12,291
89,422.250920035,1.446934208,421.886083377,1.3082225,99.91359719051181,90.41340599779365,13,291
96,421.83427879100003,1.445255268,421.460887127,1.307430206,99.9114838023429,90.46361808521705,14,291
103,421.43394520199996,1.4440742290000002,421.030225178,1.30627568,99.90420324973908,90.45765472212437,15,291
110,421.00319975,1.4429147310000001,420.644725901,1.304694999,99.91485246449128,90.42079694451466,16,291
117,420.598634962,1.4407046520000002,420.215966891,1.304405006,99.909018232778,90.53937628293298,17,291
124,420.260140468,1.439467482,419.829137757,1.303489116,99.8974438283583,90.55356458549024,18,291
131,419.860789392,1.438187803,419.535551199,1.302640503,99.9225366594792,90.57513214079177,19,291
138,419.474356141,1.436734403,419.10216381600003,1.301491605,99.91127173340846,90.58679198343106,20,291
145,419.182737154,1.43558735,418.803209053,1.3008373169999998,99.90945998788577,90.61359568263121,21,291
152,418.846176953,1.434444471,418.419466483,1.299786489,99.89812239111164,90.61253434884618,22,291
159,418.539622135,1.433021421,418.226565946,1.299632998,99.92520273531021,90.69180536694853,23,291
166,418.252522785,1.4321961010000002,417.90495450599997,1.2986484919999999,99.91689989657786,90.67532659062864,24,291
173,417.956126028,1.431015957,417.60952839600003,1.297946306,99.9170732020861,90.70103653638014,25,291
180,417.61768600199997,1.4299852800000001,417.28244341000004,1.2967368810000002,99.9197250013022,90.68183422139843,26,291
187,417.385836815,1.429001692,416.982650252,1.2962233159999998,99.90340195391471,90.7083121914176,27,291
194,417.02325871,1.427587287,416.680855191,1.295560887,99.91789342396412,90.75178091019242,28,291
201,416.784779479,1.427016047,416.479247056,1.29469312,99.92669299887056,90.72729929854812,29,291
208,416.544130924,1.42591994,416.192083705,1.29419399,99.91548381243086,90.7620374535193,30,291
215,416.269492259,1.424879785,415.93324575599996,1.293549945,99.91922384194544,90.78309332600996,31,291
222,416.03461373700003,1.424087965,415.686831626,1.2928569509999999,99.91640548658293,90.7849081499681,32,291
229,415.774643443,1.4230497949999998,415.40417138299995,1.292117201,99.91089594667626,90.79915583698883,33,291
236,415.46735937299997,1.42207776,415.06509810800003,1.291008045,99.90317861176699,90.78322447008806,34,291
243,415.240367431,1.421185028,414.923361708,1.290661112,99.92365729638445,90.81583935740703,35,291
250,414.991494474,1.4204384479999999,414.61989748400003,1.28970234,99.91045672141523,90.79607369231111,36,291
257,414.796914604,1.4199672019999998,414.39415063300004,1.28892052,99.90290092408608,90.77114726203375,37,291
264,414.54069591,1.418659288,414.17232387200005,1.288614867,99.91113730409718,90.83328730865786,38,291
271,414.272948177,1.417796069,413.950162682,1.287882996,99.92208385886155,90.83697043315755,39,291
278,414.130740234,1.41726035,413.695312639,1.287209958,99.89485745618548,90.82381779748513,40,291
