Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,417.51896179,1.437849516,416.99264312500003,1.288710877,99.87394137436453,89.62766010347914,1,291
12,411.849256341,1.417206321,411.31213821899996,1.2733385359999998,99.86958380676172,89.84849397944505,2,291
19,406.388336068,1.3977006749999998,405.793395216,1.2576688,99.85360287213055,89.98126870046765,3,291
26,401.269824866,1.379432514,400.778003032,1.243297719,99.87743363604173,90.13110147699476,4,291
33,396.568296749,1.362806242,396.080746402,1.2295018960000001,99.87705765917325,90.21839334956613,5,291
40,391.96666860600004,1.346650325,391.464386321,1.215639435,99.87185586805471,90.2713505081581,6,291
47,388.21781359600004,1.333594595,387.73361262599997,1.2042538619999998,99.87527595255999,90.30134543999107,7,291
54,383.462687951,1.317032915,383.000683988,1.1897016079999998,99.87951788335164,90.33195711741189,8,291
61,378.880227677,1.301084052,378.415612103,1.175513368,99.87737138545111,90.34876464691307,9,291
68,374.213858676,1.284964181,373.747259647,1.160922656,99.8753121996468,90.34669395193048,10,291
75,369.563124243,1.2689791559999999,369.086191463,1.1462048360000001,99.87094686977306,90.32495376937462,11,291
82,364.645938665,1.251953351,364.203433002,1.130912627,99.87864785643299,90.33185031188914,12,291
89,359.60606228700004,1.234697491,359.14446017200004,1.1148982680000001,99.87163672601504,90.29728140915128,13,291
96,354.493696437,1.217259607,354.034363045,1.098578234,99.87042551204247,90.25011819027691,14,291
103,348.896662507,1.1980063220000001,348.427593861,1.0807805309999998,99.86555656834621,90.21492717965805,15,291
110,343.128153403,1.17844962,342.59595097700003,1.062050677,99.84489689326807,90.1227052031295,16,291
