Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,430.331386952,1.4753523899999998,429.87956777500006,1.328709628,99.89500668770638,90.06049246309216,1,291
12,430.443659446,1.4745675550000001,429.821873941,1.3295248759999998,99.85554776069874,90.1637142016189,2,291
19,430.28741998600003,1.473433596,429.620164124,1.32938411,99.84492787123041,90.22355086845731,3,291
26,429.96086716599996,1.4717722679999998,429.283100858,1.329433196,99.8423655826012,90.32872985211054,4,291
33,429.68990741000005,1.470297126,429.012225274,1.329671645,99.84228576833819,90.43557397254955,5,291
40,429.472522081,1.469213363,428.80214395499996,1.329860915,99.84390663161598,90.5151660399103,6,291
47,429.47057041200003,1.4690666490000002,428.72533747800003,1.3303046379999999,99.82647636756924,90.55441010151199,7,291
54,429.053877242,1.467374044,428.356226407,1.32964022,99.83739784861413,90.6135845483171,8,291
61,428.645900371,1.465659214,428.01234358799996,1.329168074,99.8521957675434,90.68738908088358,9,291
68,428.388171669,1.4645985289999999,427.73246367900003,1.329015757,99.84693601892758,90.74266638158014,10,291
75,428.089978796,1.463463414,427.419838963,1.3281744389999999,99.84345818258004,90.75556151894344,11,291
82,427.851492571,1.462502076,427.20112844199997,1.327882434,99.84799302087463,90.79525121986903,12,291
89,427.596099563,1.4614365009999999,426.93414748600003,1.3276453019999999,99.84519220879787,90.84522667194557,13,291
96,427.32514743499996,1.460710177,426.61126954699995,1.3263375290000001,99.83294269193259,90.80086863802279,14,291
103,427.08416868899997,1.459553229,426.412863908,1.326423524,99.84281674896529,90.87873587925172,15,291
110,426.85134165799997,1.4585952979999999,426.199695169,1.326222977,99.84733643181984,90.92467107349746,16,291
117,426.58664021799996,1.4580267599999999,425.90759446,1.3248401840000001,99.84081879412517,90.86528590188566,17,291
124,426.43200973600005,1.457095284,425.747071889,1.3252188249999999,99.83937935441945,90.94935928706224,18,291
131,426.188551406,1.456162508,425.48487632700005,1.324674419,99.83489113523146,90.97023249275965,19,291
138,425.992976089,1.45551304,425.31861487199996,1.324144594,99.84169663472123,90.97442328651346,20,291
145,425.707955358,1.4544553599999999,425.077761594,1.3235740210000002,99.85196570652055,91.00135056740417,21,291
152,425.514844595,1.453619322,424.862381352,1.323274519,99.84666498683,91.033085414642,22,291
159,425.365267814,1.453131545,424.673971003,1.3228148430000002,99.83748160385717,91.03200928722528,23,291
166,425.147828444,1.4522533949999998,424.444674107,1.322449088,99.83460944877139,91.06186926834488,24,291
173,424.977144201,1.451692811,424.24071163200006,1.321737484,99.82671242935088,91.04801470288469,25,291
180,424.81296093599997,1.451068981,424.15476455,1.32150858,99.84506207518957,91.07138236042273,26,291
187,424.691153036,1.450773831,424.10169027999996,1.321223471,99.8612020166217,91.07025800770732,27,291
194,424.519512561,1.450042054,423.911398836,1.320979428,99.85675246790626,91.0993873836986,28,291
201,424.265053318,1.4490542880000001,423.577711157,1.3202923249999998,99.83799227496478,91.11406908172371,29,291
208,424.142711352,1.448750768,423.501513951,1.319771835,99.84882508084222,91.09723108702435,30,291
215,423.977653236,1.4480312009999998,423.300356175,1.319495117,99.84025170764768,91.12338988888956,31,291
222,423.907374207,1.447765108,423.24013580099995,1.319420415,99.84259806585149,91.13497816111203,32,291
229,423.75014736500003,1.4471788460000001,423.093415219,1.319057037,99.84501901649267,91.14678815585727,33,291
236,423.54793225500003,1.446367655,422.93019836400003,1.318748146,99.85415254237905,91.17655123447848,34,291
243,423.41404408600005,1.44593296,422.79098119,1.318267445,99.85284784368808,91.17071686366428,35,291
250,423.31462413599996,1.4455296050000002,422.68968035999995,1.318054296,99.85236896143725,91.18141139696684,36,291
257,423.186409995,1.445138145,422.52824965499997,1.317499272,99.8444750765962,91.16770438579766,37,291
264,423.009060734,1.444467572,422.357273582,1.317022986,99.84591650333233,91.1770545444962,38,291
271,422.857262711,1.4440457260000001,422.159389504,1.316506652,99.83496246404145,91.16793383314233,39,291
278,422.738598167,1.44356105,422.093974283,1.316385959,99.84751241386637,91.19018270824084,40,291
285,422.585492107,1.4429398629999999,421.904305909,1.3160656130000001,99.83880511500676,91.20723924445355,41,291
292,422.466198132,1.4426171509999999,421.767340289,1.315484199,99.8345766250436,91.18733948838239,42,291
