Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,392.197341724,1.36495217,391.764952808,1.173847958,99.88975220635118,85.99920083646595,1,285
12,393.12717949899996,1.365042976,392.220601337,1.180094693,99.76939316097267,86.45110181498052,2,285
19,390.777893452,1.355690321,390.001029901,1.1769934119999999,99.80120074241215,86.81875158124699,3,285
26,387.740679819,1.344305659,386.95319828699996,1.1708305460000001,99.7969051035946,87.09556031110928,4,285
33,384.21388490100003,1.331658872,383.561719879,1.162745737,99.83025990271848,87.31558520341537,5,285
40,380.57859494900003,1.3188631739999999,379.889155838,1.153595768,99.81884448569883,87.46894983057584,6,285
47,376.65999432999996,1.3048853599999999,376.04696083600004,1.143675067,99.83724486188389,87.64563555222968,7,285
54,372.698773779,1.29099143,372.11794643,1.1332141880000002,99.84415635632212,87.77859880913385,8,285
61,368.66696775,1.276903724,368.046688669,1.121882601,99.83175083876225,87.8596075736717,9,285
68,364.62334869,1.262797608,364.03882789899995,1.110369354,99.83969189216761,87.92932034125296,10,285
75,360.581718393,1.248674286,360.039580416,1.098943967,99.84964906723054,88.00885701909938,11,285
82,356.46281534800005,1.2343783350000002,355.935343641,1.0867351520000001,99.85202616253672,88.03906559166886,12,285
89,352.429045353,1.2203769439999999,351.847313865,1.074649259,99.834936565056,88.05879726616665,13,285
96,348.236784771,1.205869163,347.73613507299996,1.062172627,99.85623296564455,88.08357155078855,14,285
103,344.083214497,1.1910696,343.60348579,1.050156158,99.86057770713946,88.16916811578433,15,285
110,339.950125647,1.177086577,339.48396051699996,1.037145123,99.86287249368924,88.11120127147622,16,285
117,335.592485658,1.1621251650000002,335.162846824,1.023639836,99.8719760267702,88.08344116702781,17,285
124,331.148315149,1.1468253419999999,330.708246995,1.009851686,99.86710844239025,88.05627579164536,18,285
131,326.535491752,1.130908807,326.155626164,0.995545122,99.8836679020826,88.03053931827768,19,285
138,321.76539170399997,1.114724546,321.322907547,0.980333972,99.8624823649751,87.94405537383763,20,285
145,316.731805432,1.0974245630000001,316.337395888,0.96467318,99.87547523259875,87.90337053900988,21,285
152,311.5181184,1.0796753920000002,311.109210464,0.948098795,99.86873702945427,87.81331889427743,22,285
159,306.04304622999996,1.061016672,305.60583959400003,0.9306613699999999,99.85714211076329,87.71411369490714,23,285
