Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,432.210854268,1.4860683799999999,429.95921948200004,1.327997056,99.47904251738116,89.36311907800636,1,291
12,431.87047571100004,1.483530819,429.619017987,1.3284993299999999,99.47867292379888,89.54983024184817,2,291
19,431.44455676999996,1.481532939,429.15068261799996,1.327898491,99.46832701537063,89.63003494855136,3,291
26,430.866571076,1.478861751,428.562392472,1.32737815,99.46522223846566,89.75674359705582,4,291
33,430.36825040900004,1.476476087,428.11275065499996,1.326947511,99.47591399880066,89.87260428282168,5,291
40,430.810544401,1.476234465,428.511757198,1.333272691,99.46640414612037,90.31578130781548,6,291
47,429.430963272,1.4725484549999999,427.14199397600004,1.325743554,99.46697618668216,90.03055549706852,7,291
54,428.862019608,1.470442344,426.60943208000003,1.324645564,99.4747523853805,90.08483531537908,8,291
61,428.349028448,1.468467899,426.06642749800005,1.323501017,99.46711658054407,90.12801831768199,9,291
68,427.985362502,1.466946795,425.7251048,1.3229370180000002,99.47188434464522,90.18302657663875,10,291
75,427.56492282199997,1.4653348229999998,425.306747143,1.32222391,99.47185197885373,90.23356909603724,11,291
82,427.144731525,1.46381914,424.89517529299997,1.321224849,99.47335035036751,90.25874938347917,12,291
89,426.674507167,1.462031423,424.47592837,1.3201998339999998,99.48471756337214,90.29900542705366,13,291
96,426.352646279,1.460659847,424.095192678,1.319549008,99.47051962249984,90.3392402214778,14,291
103,425.975255689,1.459335363,423.755605898,1.318792953,99.47892518136769,90.36942339894493,15,291
110,425.397628586,1.457691785,423.179035689,1.316421318,99.47846608727592,90.30861884153377,16,291
117,425.27810996200003,1.456691616,423.113093832,1.317190734,99.49091757151727,90.42344443616265,17,291
124,424.95822702699996,1.455478669,422.769714979,1.3163284849999999,99.4850053702194,90.43955868514347,18,291
131,424.64870602499997,1.4543897989999999,422.44453928499996,1.315318989,99.48094349312106,90.43785853726276,19,291
138,424.319686324,1.4532164669999998,422.111243248,1.3144492939999999,99.47953320404898,90.45103216546472,20,291
145,424.046648589,1.452139018,421.856478408,1.313997178,99.48350725367416,90.48700997028095,21,291
152,423.740930052,1.451121925,421.525150784,1.3129997979999999,99.47709104529315,90.48170077093968,22,291
159,423.513263323,1.4501582290000001,421.281897394,1.312580523,99.4731296225549,90.51291760797227,23,291
166,423.254463735,1.449338362,421.059255753,1.3117884739999999,99.48135030576442,90.50947027923904,24,291
173,422.914291808,1.448192187,420.71387075800004,1.310819377,99.47970047533913,90.51418649864598,25,291
180,422.639440368,1.447463316,420.449808295,1.3098891,99.4819148749834,90.4954955003502,26,291
187,422.45221936999997,1.44665476,420.301776074,1.3097390750000002,99.49096177096503,90.53570424777784,27,291
194,422.187477031,1.44552101,420.041953712,1.309164855,99.49180792047926,90.56698906091998,28,291
201,422.010681757,1.444951102,419.871520611,1.308816931,99.49310260652791,90.57863128990505,29,291
208,421.748336995,1.444116925,419.60893784,1.307587805,99.49273086166897,90.54584032383666,30,291
215,421.539440981,1.443210267,419.416648102,1.3075030319999998,99.49641891775065,90.59684939173177,31,291
222,421.34654977400004,1.4425367869999999,419.179757082,1.306880067,99.48574571379254,90.59596114133622,32,291
229,421.16079067500004,1.441863756,419.04656149899995,1.3065111550000001,99.49799952350465,90.61266361424512,33,291
236,420.962062256,1.441230835,418.822061232,1.305846863,99.49164040756276,90.60636445514295,34,291
243,420.763350791,1.440522853,418.659086606,1.305362812,99.4998936620682,90.61729283096629,35,291
250,420.515486837,1.439703436,418.418331453,1.304635245,99.5012893818075,90.61833238550388,36,291
257,420.299251022,1.4389655339999998,418.224242625,1.304014672,99.5063021425914,90.62167516793353,37,291
264,420.13900670600003,1.438437829,418.037161293,1.30349841,99.49972619074839,90.61903015344016,38,291
271,419.95676904899994,1.4377423450000002,417.828102515,1.302965392,99.49312246143327,90.62579234250764,39,291
278,419.74607268399996,1.437128301,417.615925598,1.302189598,99.4925153027927,90.61053192633494,40,291
