Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,426.418137365,1.4641937719999998,426.09020379400005,1.3132388480000001,99.92309577331152,89.69023589044471,1,291
12,412.882310803,1.415065211,412.568443091,1.277530536,99.92398131288562,90.28068290204048,2,291
19,395.168913231,1.352422376,394.741083822,1.2263214960000002,99.89173505438423,90.67592475266767,3,291
26,376.005556738,1.284964645,375.733319182,1.1694676149999998,99.92759746468596,91.0116569783132,4,291
33,356.46082726099996,1.21689562,356.152865193,1.109117938,99.91360563505216,91.14322705837333,5,291
40,336.21569827900004,1.146740689,335.924640693,1.045855663,99.91343129202774,91.20245518732091,6,291
47,315.373092537,1.072693776,315.088661629,0.980225279,99.9098112950246,91.37978619165588,7,291
54,294.03945272600004,1.000109365,293.78153907300003,0.913338589,99.91228603828196,91.32387126481912,8,291
61,286.971230127,0.975537833,286.71555044999997,0.890433581,99.91090407324563,91.27617103907852,9,291
68,277.17155862600004,0.942288234,276.957320988,0.859185699,99.92270576423424,91.18077335559727,10,291
75,269.224658369,0.9163965580000001,269.02309378300004,0.833025203,99.92513145444364,90.9022623151319,11,291
