Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,393.763393252,1.352514124,394.816481027,1.20395376,100.26744176656514,89.01598427965844,1,288
12,397.835670461,1.364620868,398.692047882,1.2192494520000001,100.21525908423638,89.34712055128854,2,288
19,399.683963823,1.369960959,400.45622974599996,1.227144889,100.19321914134687,89.57517226591274,3,288
26,400.78831309599997,1.373010869,401.48035538299996,1.232574824,100.17267027615004,89.77167273975893,4,288
33,401.67057195999996,1.3751382019999998,402.35527511,1.237644774,100.17046385715014,90.00148292004182,5,288
40,402.052468201,1.3760935029999999,402.78012657299996,1.240251467,100.18098592336864,90.1284298120838,6,288
47,402.388588009,1.376943782,403.07608295700004,1.242474642,100.17085349050323,90.2342316543465,7,288
54,402.619097158,1.3774852320000002,403.28268313300003,1.243639188,100.164817312364,90.28330461258983,8,288
61,402.768943724,1.377876532,403.404172515,1.2445159209999999,100.15771543484131,90.321294549779,9,288
68,402.783528807,1.37784168,403.500705967,1.2456726999999999,100.17805523530821,90.40753506600264,10,288
75,401.677535807,1.373611344,402.522747631,1.243895196,100.21042048624946,90.55656109957113,11,288
82,402.326408136,1.3754304480000001,403.033586852,1.2468193159999998,100.17577238324384,90.64939036452098,12,288
89,402.56131951000003,1.376580012,403.282170092,1.247119357,100.1790660321954,90.59548635956803,13,288
96,402.716723751,1.377027124,403.376918035,1.247670824,100.16393515467914,90.60611822777719,14,288
103,402.779211992,1.377147951,403.42737368900004,1.248024112,100.16092233106929,90.62382230563983,15,288
110,402.85922203900003,1.377490355,403.521831271,1.248508706,100.16447662005757,90.63647534577474,16,288
117,402.85725426,1.3773944660000002,403.52183382500004,1.24890049,100.16496651306946,90.67122896368598,17,288
