Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,406.06975289,1.40840111,405.965244011,1.221863767,99.97426331849239,86.75538227884527,1,285
12,404.927165373,1.401643113,404.40866734099995,1.2226380890000002,99.87195276673462,87.22891566763616,2,285
19,399.662296619,1.3820966540000001,399.225961027,1.2116447799999999,99.89082392917939,87.66715240162935,3,285
26,393.442006865,1.359452603,393.036693888,1.1966903279999999,99.89698279036608,88.02736670327297,4,285
33,386.591828279,1.3352864469999999,386.159372154,1.1781861759999999,99.88813624775122,88.2347138808337,5,285
40,379.387425477,1.30999929,378.943400991,1.158369851,99.88296278258517,88.4252273907721,6,285
47,372.036530976,1.284149449,371.641637428,1.137632535,99.89385624391132,88.59035339585307,7,285
54,364.58576744600003,1.258255755,364.127003701,1.115303522,99.87416849861864,88.63885720912121,8,285
61,356.954976487,1.231741709,356.550239456,1.092413209,99.88661398281002,88.68849702969668,9,285
68,349.21475566199996,1.2050618119999998,348.843354959,1.0688767750000001,99.89364690438241,88.698916881784,10,285
75,341.34999176,1.1780240169999998,340.993009998,1.044516801,99.8954206033053,88.66685109358005,11,285
82,333.302381536,1.150281808,332.947896756,1.01955344,99.89364469033603,88.63510079957729,12,285
89,325.15892833,1.122494535,324.80347524800004,0.993893485,99.89068327792026,88.5432805247466,13,285
96,316.90368880299997,1.094209054,316.591782433,0.968030131,99.90157692036401,88.46848117928296,14,285
103,308.53541870000004,1.065845719,308.16332715299995,0.9412653280000001,99.87940070265907,88.31159249606182,15,285
110,300.17693133,1.037534307,299.841467582,0.9147709329999999,99.88824466073604,88.16777689453308,16,285
117,291.61439437499996,1.008399993,291.260892143,0.8874702999999999,99.87877750933467,88.00776538680518,17,285
124,282.90159695799997,0.978775633,282.521961115,0.859739089,99.86580639802598,87.83821950745273,18,285
131,273.925017244,0.948134904,273.567771482,0.8312735849999999,99.86958264506313,87.67461059528718,19,285
138,264.80664921,0.917428958,264.414072251,0.801887105,99.85174958401869,87.405907346561,20,285
145,254.969879204,0.884087435,254.567098207,0.7703785609999999,99.84202800807003,87.1382773356574,21,285
152,244.434074742,0.8482689800000001,244.056148795,0.736773483,99.84538737187158,86.85611526193023,22,285
159,233.01152716800001,0.80964117,232.54918937800002,0.699762638,99.80158158026806,86.42873706632285,23,285
166,220.423660993,0.766992079,219.948127336,0.658957433,99.78426378780856,85.91450303621714,24,285
