Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,389.520020842,1.352750567,389.914524777,1.166189956,100.10127950140976,86.20879447023732,1,285
12,390.043565109,1.3517198879999999,389.99784447800005,1.1715465150000002,99.98827807068496,86.67080549753665,2,285
19,385.276992447,1.33344765,385.18702211600004,1.162159991,99.97664788379173,87.15452691374873,3,285
26,378.627085771,1.3092850669999998,378.54331880800004,1.146294253,99.97787613032772,87.55115917013664,4,285
33,371.121976388,1.282339111,371.044132986,1.1271706590000001,99.97902484709809,87.89957736850157,5,285
40,363.14004862400003,1.253898547,363.043808852,1.106004333,99.97349789086478,88.20524879354534,6,285
47,354.78657618100004,1.224519185,354.720350101,1.083066816,99.98133354403853,88.44833378417016,7,285
54,346.160969876,1.194157082,346.106068778,1.058578606,99.98414000919293,88.64651241920951,8,285
61,337.398736199,1.163476668,337.251385586,1.0327405150000002,99.95632745556195,88.76331974712193,9,285
68,328.294917226,1.1317796169999998,328.239751254,1.005859821,99.98319621501723,88.87417708283398,10,285
75,318.942873379,1.0993151509999999,318.866310875,0.977247781,99.97599491620902,88.89605315737163,11,285
82,309.20318021900005,1.065642288,309.19368684799997,0.947419095,99.99692973047904,88.90592140239839,12,285
89,299.250800239,1.031337438,299.141222521,0.91631361,99.96338264829618,88.8471198889999,13,285
96,288.879499694,0.995732377,288.825988294,0.883979297,99.9814762210345,88.77679559474643,14,285
103,278.236249041,0.959252224,278.184988351,0.850756881,99.98157655942506,88.68959171680795,15,285
110,267.233952111,0.9216006139999999,267.187895817,0.816122719,99.9827655529411,88.55492353220156,16,285
117,255.964455716,0.883080397,255.891402824,0.780619162,99.9714597513957,88.3972925513825,17,285
124,244.409984575,0.84364812,244.340519043,0.744071608,99.97157827569082,88.19691413524397,18,285
131,232.742872391,0.8040155790000001,232.63718555399998,0.707181514,99.95459073100102,87.95619543585983,19,285
138,220.784079125,0.763256879,220.678675858,0.6692898140000001,99.95225957079073,87.68867106404421,20,285
145,208.62480476899998,0.72198493,208.46743860400002,0.630681484,99.92456977243228,87.35382939364122,21,285
152,195.95810583,0.678867206,195.801573196,0.5905981260000001,99.92011933707106,86.99759257482826,22,285
159,182.4146915,0.6327935729999999,182.202327596,0.547467742,99.88358179801543,86.51600859416442,23,285
166,167.045078029,0.5803246630000001,166.749322934,0.498498603,99.82294893181547,85.89995131742315,24,285
173,147.960566372,0.514990919,147.568981863,0.43778415800000003,99.73534535680577,85.00813157056852,25,285
180,120.498237123,0.419911013,120.04909219400001,0.351656683,99.62726016602093,83.7455251501108,26,285
187,80.563463716,0.278779822,80.439859845,0.23153179599999998,99.84657577355944,83.05184870948084,27,285
194,50.089801854,0.17177766700000002,50.117543945,0.141321856,100.05538470900896,82.27021502160696,28,285
201,34.247192401,0.116463338,34.295649667,0.09499561799999999,100.14149266728967,81.56697174521993,29,285
208,30.657215600999997,0.103734647,30.75250025,0.08485922200000001,100.31080659848605,81.80412663861478,30,285
215,37.578442537,0.127360573,37.782659656,0.10564269100000001,100.54344221104674,82.94771962120493,31,285
