Cycle,Charge Capacity (mAh),Charge Energy (Wh),Discharge Capacity (mAh),Discharge Energy (Wh),Coulombic Efficiency,Energy Efficiency,Loop Number,Temperature (K)
5,395.33399249,1.3762615829999998,396.730914713,1.18788485,100.35335241834417,86.31243251087685,1,285
12,401.082386607,1.3941016659999999,401.979012252,1.206960021,100.22355148840745,86.5761838204417,2,285
19,403.098434481,1.39994065,403.87349777599997,1.215879458,100.19227643391815,86.85221462781297,3,285
26,403.882398331,1.401911508,404.58320984399995,1.220123235,100.17351870640958,87.03282825181003,4,285
33,404.2566498,1.402613873,404.957623966,1.2229623740000002,100.17339830188243,87.19166390278532,5,285
40,404.317545378,1.402477555,405.035921288,1.224615825,100.17767616523503,87.31803376347082,6,285
47,404.35674580799997,1.402295124,405.040915089,1.2258771080000002,100.1691994230572,87.41933755736288,7,285
54,404.313753087,1.4018522729999998,404.95619897200004,1.226669447,100.15889785595837,87.50347455476859,8,285
61,404.07351546300004,1.400983539,404.69991272600004,1.2263820650000001,100.1550206185333,87.53722159186627,9,285
68,403.93342153599997,1.400073393,404.56635310300004,1.227146987,100.15669205202018,87.64876135318428,10,285
75,403.662493144,1.399052521,404.30134802,1.226927421,100.15826461136483,87.69702370594564,11,285
82,403.33266111399996,1.3979217849999999,403.91903834,1.2260758250000001,100.1453830256098,87.70704041928929,12,285
89,403.091511552,1.396738352,403.62837733599997,1.226143205,100.13318707256647,87.78617722097174,13,285
96,402.63395663100005,1.395231958,403.174150393,1.224976401,100.13416497866201,87.79732961076569,14,285
103,402.23771055400005,1.393666398,402.739605703,1.224482691,100.12477575717817,87.86053052274279,15,285
110,401.662564731,1.3915290599999999,402.18494346,1.2231277759999999,100.13005412375182,87.89811231107167,16,285
117,401.001225995,1.38924481,401.490962526,1.221468189,100.12212843733452,87.92317813301747,17,285
124,400.40672707,1.387279504,400.871716471,1.2201622349999999,100.11612926795776,87.95359777765445,18,285
131,399.780555714,1.38494889,400.195801583,1.218419538,100.10386845059493,87.97577634796329,19,285
